county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
2050,"Bethel Census Area, Alaska",18224,17868.55048,,,,,,,,,2278.980054,1416.360351,2650.288277,11522.92179,0,15589.57042,0,0.872458594,,,,,,,,0,0,Rural
2060,"Bristol Bay Borough, Alaska",844,834.4052335,,,,,,,,,,,,834.4052335,0,834.4052335,0,1,,,,,,,,0,0,Rural
2063,"Chugach Census Area, Alaska",6769,6744.113784,,,,,,,,,,,0.847148954,6743.266635,0,6744.113784,0,1,,,,,,,,0,0,Rural
2066,"Copper River Census Area, Alaska",2674,2624.829168,,,,,,,,,,,,2624.829168,0,2624.829168,0,1,,,,,,,,0,0,Rural
2068,"Denali Borough, Alaska",1584,2029,,,,,,,,,,,,2029,0,2029,0,1,,,,,,,,0,0,Rural
2070,"Dillingham Census Area, Alaska",4607,4761.874533,,,,,,,,,,,,4761.874533,0,4761.874533,0,1,,,,,,,,0,0,Rural
2090,"Fairbanks North Star Borough, Alaska",94840,95554.99935,,,31200.22669,,,18131.21125,,,,27372.07543,14815.90985,4035.576119,49331.43795,46223.5614,0.516262239,0.483737761,21820,"Fairbanks-College, AK",,,,,,0,0,Small urban
2100,"Haines Borough, Alaska",2070,2017.956536,,,,,,,,,,,,2017.956536,0,2017.956536,0,1,,,,,,,,0,0,Rural
2105,"Hoonah-Angoon Census Area, Alaska",2262,2191.167111,,,,,,,,,,,10.71244391,2180.454667,0,2191.167111,0,1,,,,,,,,0,0,Rural
2110,"Juneau City and Borough, Alaska",31555,28681.39432,,,,,,,,,15207.19977,6886.491881,2189.413632,4398.289036,0,13474.19455,0,0.469788686,,,,,,,,0,0,Small town
2122,"Kenai Peninsula Borough, Alaska",61223,58610.51555,,,,,,,,,7300.429516,13392.24175,10400.94418,27516.90011,0,51310.08604,0,0.875441643,,,,,,,,0,0,Rural
2130,"Ketchikan Gateway Borough, Alaska",13738,10509.70456,,,,,,,,,3504.802107,6568.491174,22.07522415,414.336056,0,7004.902454,0,0.666517542,,,,,,,,0,0,Rural
2150,"Kodiak Island Borough, Alaska",12565,12351.22061,,,,,,,,,6757.79401,2018.783231,1955.334653,1619.30872,0,5593.426603,0,0.452864278,,,,,,,,0,0,Small town
2158,"Kusilvak Census Area, Alaska",8001,7933.25914,,,,,,,,,,,,7933.25914,0,7933.25914,0,1,,,,,,,,0,0,Rural
2164,"Lake and Peninsula Borough, Alaska",1331,974.8955591,,,,,,,,,,,,974.8955591,0,974.8955591,0,1,,,,,,,,0,0,Rural
2170,"Matanuska-Susitna Borough, Alaska",115239,110641.5458,,,,,,42480.78796,,,,49365.7068,14826.77762,3968.273461,42480.78796,68160.75788,0.383949697,0.616050303,11260,"Anchorage, AK",,,,,,1,0,Small town
2180,"Nome Census Area, Alaska",9763,9712.356281,,,,,,,,,,,,9712.356281,0,9712.356281,0,1,,,,,,,,0,0,Rural
2185,"North Slope Borough, Alaska",10603,10596.7245,,,,,,,,,,,,10596.7245,0,10596.7245,0,1,,,,,,,,0,0,Rural
2188,"Northwest Arctic Borough, Alaska",7361,7513.26854,,,,,,,,,,,,7513.26854,0,7513.26854,0,1,,,,,,,,0,0,Rural
2195,"Petersburg Borough, Alaska",3427,2326.552768,,,,,,,,,,,,2326.552768,0,2326.552768,0,1,,,,,,,,0,0,Rural
2198,"Prince of Wales-Hyder Census Area, Alaska",5696,4322.240123,,,,,,,,,,1.843114822,46.89689765,4273.500111,0,4322.240123,0,1,,,,,,,,0,0,Rural
2220,"Sitka City and Borough, Alaska",8282,7300.720829,,,,,,,,,3488.206759,3063.297152,656.7126175,92.50429998,0,3812.514069,0,0.522210636,,,,,,,,0,0,Rural
2230,"Skagway Municipality, Alaska",1095,1300.661565,,,,,,,,,,,,1300.661565,0,1300.661565,0,1,,,,,,,,0,0,Rural
2240,"Southeast Fairbanks Census Area, Alaska",7077,6935.691612,,,,,,,,,,,,6935.691612,0,6935.691612,0,1,,,,,,,,0,0,Rural
2275,"Wrangell City and Borough, Alaska",2064,1508.474486,,,,,,,,,,,,1508.474486,0,1508.474486,0,1,,,,,,,,0,0,Rural
2282,"Yakutat City and Borough, Alaska",687,485.8605524,,,,,,,,,,,,485.8605524,0,485.8605524,0,1,,,,,,,,0,0,Rural
2290,"Yukon-Koyukuk Census Area, Alaska",5129,5271,,,,,,,,,,,24.27500182,5246.724998,0,5271,0,1,,,,,,,,0,0,Rural
4001,"Apache County, Arizona",65036,65680,,,,,,,,,,16.29326284,274.9012336,65388.8055,0,65680,0,1,,,,,,,,0,0,Rural
4003,"Cochise County, Arizona",124640,125434.1941,,,39841.80369,,,6864.057984,,2613.415655,10474.76983,28571.0098,20184.54597,16884.59118,46705.86167,65640.14695,0.372353504,0.523303453,43420,"Sierra Vista-Douglas, AZ",,,,,,0,0,Small town
4005,"Coconino County, Arizona",144472,144642.9994,,,63187.41835,,,2052.159963,,667.1110532,10215.71858,34514.59631,11093.8461,22912.14899,65239.57831,68520.59141,0.451038616,0.473722142,22380,"Flagstaff, AZ","Flagstaff city, Arizona",76586,1,0,0,0,0,Small urban
4007,"Gila County, Arizona",54003,53609.99988,,,,,,,,,17195.69246,10532.25849,10697.93354,15184.11539,0,36414.30741,0,0.679244684,,,,,,,,0,0,Small town
4009,"Graham County, Arizona",39525,38859.99993,,,,,,,,,13948.62072,7513.511122,5900.657382,11497.21071,0,24911.37922,0,0.641054536,,,,,,,,0,0,Rural
4011,"Greenlee County, Arizona",9369,9452,,,,,,,,,,,,9452,0,9452,0,1,,,,,,,,0,0,Rural
4012,"La Paz County, Arizona",16710,16604.99969,,,,,,,,3576.4024,1093.622982,4119.933288,2963.332705,4851.708311,0,11934.9743,0,0.718757876,,,,,,,,0,0,Rural
4013,"Maricopa County, Arizona",4585871,4491986.968,2597583.621,413538.3901,,1160838.396,,,47081.13685,3056.974738,,219286.8368,42219.79278,8381.820249,4171960.407,269888.4498,0.928756124,0.060082198,38060,"Phoenix-Mesa-Chandler, AZ","Phoenix city, Arizona",1650070,0,0,1,1,0,Large urban
4015,"Mohave County, Arizona",223682,217419.9982,,4.44E-07,49755.94739,,,44409.67035,1772.924102,40329.08495,,43598.33535,23225.01663,14329.01945,94165.61775,81152.37144,0.433104675,0.373251642,29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City city, Arizona",59257,1,0,0,0,0,Small urban
4017,"Navajo County, Arizona",109175,107743.9997,,,,,,,,,24935.35372,14528.28508,16476.29269,51804.06825,0,82808.64602,0,0.768568516,,,,,,,,0,0,Rural
4019,"Pima County, Arizona",1063162,1049946.319,510704.6707,,,302846.0015,,,35671.70045,29388.8365,,127111.6225,33403.10776,10820.37961,813550.6722,171335.1098,0.774849778,0.163184638,46060,"Tucson, AZ","Tucson city, Arizona",547239,0,0,1,1,0,Large urban
4021,"Pinal County, Arizona",484239,449218.9908,0.550468353,,39025.78841,131998.8296,,48834.29474,27350.72984,8064.246428,,127636.5854,62388.81284,3919.153099,219859.4632,193944.5513,0.489426021,0.431737205,38060,"Phoenix-Mesa-Chandler, AZ","Maricopa city, Arizona",71022,1,0,0,1,0,Suburban
4023,"Santa Cruz County, Arizona",49158,48131.62773,,,,,,,,,16221.2706,5390.435065,21258.71111,5261.210948,0,31910.35713,0,0.662981051,,,,,,,,0,0,Rural
